"order_id","customer_id","employee_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","_sdc_batched_at","_sdc_extracted_at","_sdc_deleted_at","_sdc_received_at","_sdc_sequence","_sdc_table_version","_sdc_source_file","_sdc_source_lineno","_sdc_sync_started_at","order_id-2","product_id","unit_price","quantity","discount","_sdc_batched_at-2","_sdc_received_at-2","_sdc_extracted_at-2","_sdc_deleted_at-2","_sdc_sequence-2","_sdc_table_version-2","_sdc_source_file-2","_sdc_source_lineno-2","_sdc_sync_started_at-2"
"10386","FAMIA","9","1996-12-18","1997-01-01","1996-12-25","3","13.99","Familia Arquibaldo","Rua Orós, 92","Sao Paulo","SP","05442-030","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.484953",NULL,"2025-01-29 17:27:42.225521","1738182462226",NULL,"public-orders-20250129T162911.singer.gz","140","1738182460335","10386","24","3.6","15","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.100693","2025-01-29 17:23:06.365901",NULL,"1738182464101",NULL,"order_details-20250129T172304.singer.gz","367","1738182460335"
"10386","FAMIA","9","1996-12-18","1997-01-01","1996-12-25","3","13.99","Familia Arquibaldo","Rua Orós, 92","Sao Paulo","SP","05442-030","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.484953",NULL,"2025-01-29 17:27:42.225521","1738182462226",NULL,"public-orders-20250129T162911.singer.gz","140","1738182460335","10386","34","11.2","10","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.100862","2025-01-29 17:23:06.366011",NULL,"1738182464101",NULL,"order_details-20250129T172304.singer.gz","368","1738182460335"
"10387","SANTG","1","1996-12-18","1997-01-15","1996-12-20","2","93.63","Santé Gourmet","Erling Skakkes gate 78","Stavern",NULL,"4110","Norway","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.485153",NULL,"2025-01-29 17:27:42.225907","1738182462226",NULL,"public-orders-20250129T162911.singer.gz","141","1738182460335","10387","24","3.6","15","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.101209","2025-01-29 17:23:06.366162",NULL,"1738182464101",NULL,"order_details-20250129T172304.singer.gz","369","1738182460335"
"10387","SANTG","1","1996-12-18","1997-01-15","1996-12-20","2","93.63","Santé Gourmet","Erling Skakkes gate 78","Stavern",NULL,"4110","Norway","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.485153",NULL,"2025-01-29 17:27:42.225907","1738182462226",NULL,"public-orders-20250129T162911.singer.gz","141","1738182460335","10387","28","36.4","6","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.101371","2025-01-29 17:23:06.366272",NULL,"1738182464101",NULL,"order_details-20250129T172304.singer.gz","370","1738182460335"
"10387","SANTG","1","1996-12-18","1997-01-15","1996-12-20","2","93.63","Santé Gourmet","Erling Skakkes gate 78","Stavern",NULL,"4110","Norway","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.485153",NULL,"2025-01-29 17:27:42.225907","1738182462226",NULL,"public-orders-20250129T162911.singer.gz","141","1738182460335","10387","59","44","12","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.101534","2025-01-29 17:23:06.366351",NULL,"1738182464102",NULL,"order_details-20250129T172304.singer.gz","371","1738182460335"
"10387","SANTG","1","1996-12-18","1997-01-15","1996-12-20","2","93.63","Santé Gourmet","Erling Skakkes gate 78","Stavern",NULL,"4110","Norway","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.485153",NULL,"2025-01-29 17:27:42.225907","1738182462226",NULL,"public-orders-20250129T162911.singer.gz","141","1738182460335","10387","71","17.2","15","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.101721","2025-01-29 17:23:06.366702",NULL,"1738182464102",NULL,"order_details-20250129T172304.singer.gz","372","1738182460335"
"10388","SEVES","2","1996-12-19","1997-01-16","1996-12-20","1","34.86","Seven Seas Imports","90 Wadhurst Rd.","London",NULL,"OX15 4NB","UK","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.485338",NULL,"2025-01-29 17:27:42.226388","1738182462226",NULL,"public-orders-20250129T162911.singer.gz","142","1738182460335","10388","45","7.6","15","0.2","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.10198","2025-01-29 17:23:06.366853",NULL,"1738182464102",NULL,"order_details-20250129T172304.singer.gz","373","1738182460335"
"10388","SEVES","2","1996-12-19","1997-01-16","1996-12-20","1","34.86","Seven Seas Imports","90 Wadhurst Rd.","London",NULL,"OX15 4NB","UK","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.485338",NULL,"2025-01-29 17:27:42.226388","1738182462226",NULL,"public-orders-20250129T162911.singer.gz","142","1738182460335","10388","52","5.6","20","0.2","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.102152","2025-01-29 17:23:06.366942",NULL,"1738182464102",NULL,"order_details-20250129T172304.singer.gz","374","1738182460335"
"10388","SEVES","2","1996-12-19","1997-01-16","1996-12-20","1","34.86","Seven Seas Imports","90 Wadhurst Rd.","London",NULL,"OX15 4NB","UK","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.485338",NULL,"2025-01-29 17:27:42.226388","1738182462226",NULL,"public-orders-20250129T162911.singer.gz","142","1738182460335","10388","53","26.2","40","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.102311","2025-01-29 17:23:06.367015",NULL,"1738182464102",NULL,"order_details-20250129T172304.singer.gz","375","1738182460335"
"10389","BOTTM","4","1996-12-20","1997-01-17","1996-12-24","2","47.42","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.485528",NULL,"2025-01-29 17:27:42.226789","1738182462227",NULL,"public-orders-20250129T162911.singer.gz","143","1738182460335","10389","10","24.8","16","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.102461","2025-01-29 17:23:06.367153",NULL,"1738182464102",NULL,"order_details-20250129T172304.singer.gz","376","1738182460335"
"10389","BOTTM","4","1996-12-20","1997-01-17","1996-12-24","2","47.42","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.485528",NULL,"2025-01-29 17:27:42.226789","1738182462227",NULL,"public-orders-20250129T162911.singer.gz","143","1738182460335","10389","55","19.2","15","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.102625","2025-01-29 17:23:06.367243",NULL,"1738182464103",NULL,"order_details-20250129T172304.singer.gz","377","1738182460335"
"10389","BOTTM","4","1996-12-20","1997-01-17","1996-12-24","2","47.42","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.485528",NULL,"2025-01-29 17:27:42.226789","1738182462227",NULL,"public-orders-20250129T162911.singer.gz","143","1738182460335","10389","62","39.4","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.102777","2025-01-29 17:23:06.367432",NULL,"1738182464103",NULL,"order_details-20250129T172304.singer.gz","378","1738182460335"
"10389","BOTTM","4","1996-12-20","1997-01-17","1996-12-24","2","47.42","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.485528",NULL,"2025-01-29 17:27:42.226789","1738182462227",NULL,"public-orders-20250129T162911.singer.gz","143","1738182460335","10389","70","12","30","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.102969","2025-01-29 17:23:06.367638",NULL,"1738182464103",NULL,"order_details-20250129T172304.singer.gz","379","1738182460335"
"10390","ERNSH","6","1996-12-23","1997-01-20","1996-12-26","1","126.38","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.485703",NULL,"2025-01-29 17:27:42.227206","1738182462227",NULL,"public-orders-20250129T162911.singer.gz","144","1738182460335","10390","31","10","60","0.1","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.103123","2025-01-29 17:23:06.367764",NULL,"1738182464103",NULL,"order_details-20250129T172304.singer.gz","380","1738182460335"
"10390","ERNSH","6","1996-12-23","1997-01-20","1996-12-26","1","126.38","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.485703",NULL,"2025-01-29 17:27:42.227206","1738182462227",NULL,"public-orders-20250129T162911.singer.gz","144","1738182460335","10390","35","14.4","40","0.1","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.103279","2025-01-29 17:23:06.367972",NULL,"1738182464103",NULL,"order_details-20250129T172304.singer.gz","381","1738182460335"
"10390","ERNSH","6","1996-12-23","1997-01-20","1996-12-26","1","126.38","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.485703",NULL,"2025-01-29 17:27:42.227206","1738182462227",NULL,"public-orders-20250129T162911.singer.gz","144","1738182460335","10390","46","9.6","45","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.103498","2025-01-29 17:23:06.368108",NULL,"1738182464104",NULL,"order_details-20250129T172304.singer.gz","382","1738182460335"
"10390","ERNSH","6","1996-12-23","1997-01-20","1996-12-26","1","126.38","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.485703",NULL,"2025-01-29 17:27:42.227206","1738182462227",NULL,"public-orders-20250129T162911.singer.gz","144","1738182460335","10390","72","27.8","24","0.1","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.10366","2025-01-29 17:23:06.368357",NULL,"1738182464104",NULL,"order_details-20250129T172304.singer.gz","383","1738182460335"
"10391","DRACD","3","1996-12-23","1997-01-20","1996-12-31","3","5.45","Drachenblut Delikatessen","Walserweg 21","Aachen",NULL,"52066","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.48588",NULL,"2025-01-29 17:27:42.227623","1738182462228",NULL,"public-orders-20250129T162911.singer.gz","145","1738182460335","10391","13","4.8","18","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.103813","2025-01-29 17:23:06.368478",NULL,"1738182464104",NULL,"order_details-20250129T172304.singer.gz","384","1738182460335"
"10392","PICCO","2","1996-12-24","1997-01-21","1997-01-01","3","122.46","Piccolo und mehr","Geislweg 14","Salzburg",NULL,"5020","Austria","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.486053",NULL,"2025-01-29 17:27:42.22798","1738182462228",NULL,"public-orders-20250129T162911.singer.gz","146","1738182460335","10392","69","28.8","50","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.104001","2025-01-29 17:23:06.368584",NULL,"1738182464104",NULL,"order_details-20250129T172304.singer.gz","385","1738182460335"
"10393","SAVEA","1","1996-12-25","1997-01-22","1997-01-03","3","126.56","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.486229",NULL,"2025-01-29 17:27:42.228322","1738182462228",NULL,"public-orders-20250129T162911.singer.gz","147","1738182460335","10393","2","15.2","25","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.104154","2025-01-29 17:23:06.368761",NULL,"1738182464104",NULL,"order_details-20250129T172304.singer.gz","386","1738182460335"
"10393","SAVEA","1","1996-12-25","1997-01-22","1997-01-03","3","126.56","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.486229",NULL,"2025-01-29 17:27:42.228322","1738182462228",NULL,"public-orders-20250129T162911.singer.gz","147","1738182460335","10393","14","18.6","42","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.104312","2025-01-29 17:23:06.368882",NULL,"1738182464104",NULL,"order_details-20250129T172304.singer.gz","387","1738182460335"
"10393","SAVEA","1","1996-12-25","1997-01-22","1997-01-03","3","126.56","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.486229",NULL,"2025-01-29 17:27:42.228322","1738182462228",NULL,"public-orders-20250129T162911.singer.gz","147","1738182460335","10393","25","11.2","7","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.104496","2025-01-29 17:23:06.36905",NULL,"1738182464105",NULL,"order_details-20250129T172304.singer.gz","388","1738182460335"
"10393","SAVEA","1","1996-12-25","1997-01-22","1997-01-03","3","126.56","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.486229",NULL,"2025-01-29 17:27:42.228322","1738182462228",NULL,"public-orders-20250129T162911.singer.gz","147","1738182460335","10393","26","24.9","70","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.10465","2025-01-29 17:23:06.369256",NULL,"1738182464105",NULL,"order_details-20250129T172304.singer.gz","389","1738182460335"
"10393","SAVEA","1","1996-12-25","1997-01-22","1997-01-03","3","126.56","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.486229",NULL,"2025-01-29 17:27:42.228322","1738182462228",NULL,"public-orders-20250129T162911.singer.gz","147","1738182460335","10393","31","10","32","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.1048","2025-01-29 17:23:06.369648",NULL,"1738182464105",NULL,"order_details-20250129T172304.singer.gz","390","1738182460335"
"10394","HUNGC","1","1996-12-25","1997-01-22","1997-01-03","3","30.34","Hungry Coyote Import Store","City Center Plaza 516 Main St.","Elgin","OR","97827","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.486403",NULL,"2025-01-29 17:27:42.228724","1738182462229",NULL,"public-orders-20250129T162911.singer.gz","148","1738182460335","10394","13","4.8","10","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.104991","2025-01-29 17:23:06.369874",NULL,"1738182464105",NULL,"order_details-20250129T172304.singer.gz","391","1738182460335"
"10394","HUNGC","1","1996-12-25","1997-01-22","1997-01-03","3","30.34","Hungry Coyote Import Store","City Center Plaza 516 Main St.","Elgin","OR","97827","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.486403",NULL,"2025-01-29 17:27:42.228724","1738182462229",NULL,"public-orders-20250129T162911.singer.gz","148","1738182460335","10394","62","39.4","10","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.105146","2025-01-29 17:23:06.370011",NULL,"1738182464105",NULL,"order_details-20250129T172304.singer.gz","392","1738182460335"
"10395","HILAA","6","1996-12-26","1997-01-23","1997-01-03","1","184.41","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.486576",NULL,"2025-01-29 17:27:42.229144","1738182462229",NULL,"public-orders-20250129T162911.singer.gz","149","1738182460335","10395","46","9.6","28","0.1","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.105296","2025-01-29 17:23:06.370126",NULL,"1738182464105",NULL,"order_details-20250129T172304.singer.gz","393","1738182460335"
"10395","HILAA","6","1996-12-26","1997-01-23","1997-01-03","1","184.41","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.486576",NULL,"2025-01-29 17:27:42.229144","1738182462229",NULL,"public-orders-20250129T162911.singer.gz","149","1738182460335","10395","53","26.2","70","0.1","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.105447","2025-01-29 17:23:06.370248",NULL,"1738182464105",NULL,"order_details-20250129T172304.singer.gz","394","1738182460335"
"10395","HILAA","6","1996-12-26","1997-01-23","1997-01-03","1","184.41","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.486576",NULL,"2025-01-29 17:27:42.229144","1738182462229",NULL,"public-orders-20250129T162911.singer.gz","149","1738182460335","10395","69","28.8","8","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.105592","2025-01-29 17:23:06.370434",NULL,"1738182464106",NULL,"order_details-20250129T172304.singer.gz","395","1738182460335"
"10396","FRANK","1","1996-12-27","1997-01-10","1997-01-06","3","135.35","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.48675",NULL,"2025-01-29 17:27:42.229569","1738182462230",NULL,"public-orders-20250129T162911.singer.gz","150","1738182460335","10396","23","7.2","40","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.10574","2025-01-29 17:23:06.37061",NULL,"1738182464106",NULL,"order_details-20250129T172304.singer.gz","396","1738182460335"
"10396","FRANK","1","1996-12-27","1997-01-10","1997-01-06","3","135.35","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.48675",NULL,"2025-01-29 17:27:42.229569","1738182462230",NULL,"public-orders-20250129T162911.singer.gz","150","1738182460335","10396","71","17.2","60","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.105962","2025-01-29 17:23:06.370708",NULL,"1738182464106",NULL,"order_details-20250129T172304.singer.gz","397","1738182460335"
"10396","FRANK","1","1996-12-27","1997-01-10","1997-01-06","3","135.35","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.48675",NULL,"2025-01-29 17:27:42.229569","1738182462230",NULL,"public-orders-20250129T162911.singer.gz","150","1738182460335","10396","72","27.8","21","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.106126","2025-01-29 17:23:06.370834",NULL,"1738182464106",NULL,"order_details-20250129T172304.singer.gz","398","1738182460335"
"10397","PRINI","5","1996-12-27","1997-01-24","1997-01-02","1","60.26","Princesa Isabel Vinhos","Estrada da saúde n. 58","Lisboa",NULL,"1756","Portugal","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.486919",NULL,"2025-01-29 17:27:42.229976","1738182462230",NULL,"public-orders-20250129T162911.singer.gz","151","1738182460335","10397","21","8","10","0.15","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.10628","2025-01-29 17:23:06.370935",NULL,"1738182464106",NULL,"order_details-20250129T172304.singer.gz","399","1738182460335"
"10397","PRINI","5","1996-12-27","1997-01-24","1997-01-02","1","60.26","Princesa Isabel Vinhos","Estrada da saúde n. 58","Lisboa",NULL,"1756","Portugal","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.486919",NULL,"2025-01-29 17:27:42.229976","1738182462230",NULL,"public-orders-20250129T162911.singer.gz","151","1738182460335","10397","51","42.4","18","0.15","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.106434","2025-01-29 17:23:06.371009",NULL,"1738182464106",NULL,"order_details-20250129T172304.singer.gz","400","1738182460335"
"10398","SAVEA","2","1996-12-30","1997-01-27","1997-01-09","3","89.16","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.487095",NULL,"2025-01-29 17:27:42.230332","1738182462230",NULL,"public-orders-20250129T162911.singer.gz","152","1738182460335","10398","35","14.4","30","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.10659","2025-01-29 17:23:06.371091",NULL,"1738182464107",NULL,"order_details-20250129T172304.singer.gz","401","1738182460335"
"10398","SAVEA","2","1996-12-30","1997-01-27","1997-01-09","3","89.16","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.487095",NULL,"2025-01-29 17:27:42.230332","1738182462230",NULL,"public-orders-20250129T162911.singer.gz","152","1738182460335","10398","55","19.2","120","0.1","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.106748","2025-01-29 17:23:06.37117",NULL,"1738182464107",NULL,"order_details-20250129T172304.singer.gz","402","1738182460335"
